date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_approve,pct_disapprove,poll_url
2021-05-17,2021-05-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,I,347.0,58.0,34.0,https://americanresearchgroup.com/economy/
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,472.0,71.0,29.0,https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,699.0,93.0,7.0,https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,680.0,42.0,58.0,https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president
2021-05-17,2021-05-19,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,1889.0,68.0,32.0,https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,390.0,52.0,37.0,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,580.0,86.0,8.0,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,374.0,24.0,69.0,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf
2021-05-15,2021-05-18,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,55.0,35.0,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,R,399.0,31.0,63.0,https://echeloninsights.com/in-the-news/may-omnibus-political/
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,all,1132.0,64.0,31.0,https://echeloninsights.com/in-the-news/may-omnibus-political/
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,I,234.0,63.0,29.0,https://echeloninsights.com/in-the-news/may-omnibus-political/
2021-05-14,2021-05-17,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,D,473.0,92.0,5.0,https://echeloninsights.com/in-the-news/may-omnibus-political/
2021-05-15,2021-05-15,Data for Progress,,0,Biden,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Joe Biden",a,D,746.0,91.45,6.88,https://docs.google.com/spreadsheets/d/1AbRKlj8bZIa5hNA8C1PnF8AzIY04MBKGwUCIPatqL_c/edit#gid=0
2021-05-15,2021-05-15,Data for Progress,,0,Biden,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Joe Biden",a,R,609.0,29.09,67.56,https://docs.google.com/spreadsheets/d/1AbRKlj8bZIa5hNA8C1PnF8AzIY04MBKGwUCIPatqL_c/edit#gid=0
2021-05-15,2021-05-15,Data for Progress,,0,Biden,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Joe Biden",a,all,1613.0,59.08,35.66,https://docs.google.com/spreadsheets/d/1AbRKlj8bZIa5hNA8C1PnF8AzIY04MBKGwUCIPatqL_c/edit#gid=0
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,I,433.0,51.0,37.0,https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,D,531.0,88.0,8.0,https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,R,346.0,21.0,72.0,https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf
2021-05-11,2021-05-13,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling each of the following issues?,a,all,1561.0,54.0,35.0,https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,548.0,82.0,13.0,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,52.0,37.0,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,368.0,24.0,69.0,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf
2021-05-08,2021-05-11,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,400.0,49.0,40.0,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,I,387.0,66.0,29.0,http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,D,376.25,97.0,3.0,http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,R,290.25,32.0,63.0,http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,rv,all,1075.0,67.0,30.0,http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3
2021-05-04,2021-05-10,Marist,"NPR, PBS NewsHour",0,Biden,Do you approve or disapprove of how President Biden is handling the coronavirus pandemic?,a,all,1249.0,66.0,29.0,http://maristpoll.marist.edu/wp-content/uploads/2021/05/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202105120816-2.pdf#page=3
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,210.0,56.0,29.0,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,420.0,95.0,4.0,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,370.0,32.0,62.0,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf
2021-05-06,2021-05-10,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,1000.0,64.0,31.0,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-May-Tracker-1-Topline-F05.10.21-PR.pdf
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,D,830.0,92.0,6.0,https://assets.morningconsult.com/wp-uploads/2021/05/12075028/210541_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,R,627.0,35.0,57.0,https://assets.morningconsult.com/wp-uploads/2021/05/12075028/210541_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,all,1994.0,65.0,30.0,https://assets.morningconsult.com/wp-uploads/2021/05/12075028/210541_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-05-07,2021-05-09,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling each of the following? Coronavirus,rv,I,537.0,55.0,34.0,https://assets.morningconsult.com/wp-uploads/2021/05/12075028/210541_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,52.0,36.0,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,235.0,72.0,28.0,https://thehill.com/hilltv/what-americas-thinking/552001-poll-biden-approval-dips-when-it-comes-to-immigration
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,347.0,92.0,8.0,https://thehill.com/hilltv/what-americas-thinking/552001-poll-biden-approval-dips-when-it-comes-to-immigration
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,338.0,41.0,59.0,https://thehill.com/hilltv/what-americas-thinking/552001-poll-biden-approval-dips-when-it-comes-to-immigration
2021-05-03,2021-05-04,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,939.0,68.0,32.0,https://thehill.com/hilltv/what-americas-thinking/552001-poll-biden-approval-dips-when-it-comes-to-immigration
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,388.0,44.0,43.0,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,569.0,81.0,11.0,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf
2021-05-01,2021-05-04,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,383.0,25.0,67.0,https://docs.cdn.yougov.com/lftymxzxfl/econTabReport.pdf
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,D,847.32,96.0,3.0,https://apnorc.org/projects/biden-continues-to-hold-on-to-high-approval-ratings/?utm_source=rss&utm_medium=rss&utm_campaign=biden-continues-to-hold-on-to-high-approval-ratings
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,all,1842.0,71.0,27.0,https://apnorc.org/projects/biden-continues-to-hold-on-to-high-approval-ratings/?utm_source=rss&utm_medium=rss&utm_campaign=biden-continues-to-hold-on-to-high-approval-ratings
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,R,681.54,47.0,53.0,https://apnorc.org/projects/biden-continues-to-hold-on-to-high-approval-ratings/?utm_source=rss&utm_medium=rss&utm_campaign=biden-continues-to-hold-on-to-high-approval-ratings
2021-04-29,2021-05-03,AP-NORC,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the coronavirus pandemic?,a,I,313.14,59.0,35.0,https://apnorc.org/projects/biden-continues-to-hold-on-to-high-approval-ratings/?utm_source=rss&utm_medium=rss&utm_campaign=biden-continues-to-hold-on-to-high-approval-ratings
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,I,447.0,72.0,28.0,https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Crosstabs.pdf
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,D,693.0,92.0,8.0,https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Crosstabs.pdf
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,R,666.0,44.0,56.0,https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Crosstabs.pdf
2021-04-27,2021-04-29,Harris Poll,Harvard,0,Biden,Do you approve or disapprove of the job President Biden is doing on reacting to coronavirus?,rv,all,1864.0,69.0,31.0,https://harvardharrispoll.com/wp-content/uploads/2021/05/April2021_HHP_RegisteredVoters_Crosstabs.pdf
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,I,416.0,58.0,34.0,https://docs.cdn.yougov.com/zqtorzsjjh/yahoonews_20210430_tabs.pdf
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,D,597.0,86.0,7.0,https://docs.cdn.yougov.com/zqtorzsjjh/yahoonews_20210430_tabs.pdf
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,R,378.0,28.0,66.0,https://docs.cdn.yougov.com/zqtorzsjjh/yahoonews_20210430_tabs.pdf
2021-04-27,2021-04-29,YouGov,Yahoo News,0,Biden,Do you approve or disapprove of the way President Biden is handling coronavirus?,a,all,1558.0,57.0,32.0,https://docs.cdn.yougov.com/zqtorzsjjh/yahoonews_20210430_tabs.pdf
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,R,1015.0,41.0,59.0,https://thehill.com/hilltv/what-americas-thinking/551218-poll-presidential-approval-at-60-percent-as-biden-marks-100th
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,all,2819.0,67.0,33.0,https://thehill.com/hilltv/what-americas-thinking/551218-poll-presidential-approval-at-60-percent-as-biden-marks-100th
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,D,1043.0,92.0,8.0,https://thehill.com/hilltv/what-americas-thinking/551218-poll-presidential-approval-at-60-percent-as-biden-marks-100th
2021-04-26,2021-04-28,HarrisX,Hill.TV,0,Biden,Do you approve or disapprove of the job Joe Biden is doing on handling the coronavirus outbreak?,rv,I,705.0,70.0,30.0,https://thehill.com/hilltv/what-americas-thinking/551218-poll-presidential-approval-at-60-percent-as-biden-marks-100th
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,399.0,52.0,39.0,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,498.0,86.0,8.0,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,424.0,26.0,64.0,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf
2021-04-25,2021-04-27,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,54.0,34.0,https://docs.cdn.yougov.com/40cminy7fl/econTabReport.pdf
2021-04-24,2021-04-26,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling the following? Coronavirus,rv,R,589.0,35.0,56.0,https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,all,989.0,62.0,35.0,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Update-04.28.2021.pdf
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,R,365.93,29.0,67.0,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Update-04.28.2021.pdf
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,D,415.38,94.0,4.0,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Update-04.28.2021.pdf
2021-04-22,2021-04-26,Global Strategy Group/GBAO/Navigator Research,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,rv,I,207.69,49.0,40.0,https://navigatorresearch.org/wp-content/uploads/2021/04/Navigator-Update-04.28.2021.pdf
2021-04-24,2021-04-26,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling the following? Coronavirus,rv,all,1991.0,67.0,26.0,https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-04-24,2021-04-26,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling the following? Coronavirus,rv,D,812.0,95.0,3.0,https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-04-21,2021-04-26,SSRS,CNN,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,a,all,1004.0,66.0,31.0,http://cdn.cnn.com/cnn/2021/images/04/28/rel3bbiden100days.pdf
2021-04-21,2021-04-26,SSRS,CNN,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,a,R,251.0,30.0,67.0,http://cdn.cnn.com/cnn/2021/images/04/28/rel3bbiden100days.pdf
2021-04-21,2021-04-26,SSRS,CNN,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,a,D,321.28,97.0,3.0,http://cdn.cnn.com/cnn/2021/images/04/28/rel3bbiden100days.pdf
2021-04-21,2021-04-26,SSRS,CNN,0,Biden,Do you approve or disapprove of the way Joe Biden is handling The coronavirus pandemic?,a,I,431.72,65.0,31.0,http://cdn.cnn.com/cnn/2021/images/04/28/rel3bbiden100days.pdf
2021-04-24,2021-04-26,Morning Consult,Politico,0,Biden,Do you approve or disapprove of how President Biden is handling the following? Coronavirus,rv,I,590.0,61.0,28.0,https://assets.morningconsult.com/wp-uploads/2021/04/28071006/2104124_crosstabs_POLITICO_RVs_v1_LM.pdf
2021-04-16,2021-04-23,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,all,1043.0,59.0,33.0,https://echeloninsights.com/in-the-news/april-omnibus-political/
2021-04-16,2021-04-23,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,I,233.0,58.0,31.0,https://echeloninsights.com/in-the-news/april-omnibus-political/
2021-04-16,2021-04-23,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,D,371.0,88.0,6.0,https://echeloninsights.com/in-the-news/april-omnibus-political/
2021-04-16,2021-04-23,Echelon Insights,,0,Biden,Do you approve or disapprove of how Joe Biden is handling the spread of the coronavirus in the United States?,rv,R,370.0,29.0,65.0,https://echeloninsights.com/in-the-news/april-omnibus-political/
2021-04-18,2021-04-21,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,I,170.34,50.0,36.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/Fox_April-18-21-2021_National_Topline_April-25-Release.pdf
2021-04-18,2021-04-21,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,all,1002.0,58.0,34.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/Fox_April-18-21-2021_National_Topline_April-25-Release.pdf
2021-04-18,2021-04-21,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,R,400.8,24.0,64.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/Fox_April-18-21-2021_National_Topline_April-25-Release.pdf
2021-04-18,2021-04-21,Fox News,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,rv,D,430.86,94.0,4.0,https://static.foxnews.com/foxnews.com/content/uploads/2021/04/Fox_April-18-21-2021_National_Topline_April-25-Release.pdf
2021-04-18,2021-04-21,ABC,The Washington Post,0,Biden,Do you approve or disapprove of the way Biden is handling the coronavirus pandemic?,a,D,332.31,92.0,6.0,https://docs.google.com/spreadsheets/d/1BbkcED-Q1VWBxMlLdQ0oY99rUquaw3ZOloxfdgV5pAA/edit?ts=608220ac#gid=0
2021-04-18,2021-04-21,ABC,The Washington Post,0,Biden,Do you approve or disapprove of the way Biden is handling the coronavirus pandemic?,a,all,1007.0,64.0,31.0,https://docs.google.com/spreadsheets/d/1BbkcED-Q1VWBxMlLdQ0oY99rUquaw3ZOloxfdgV5pAA/edit?ts=608220ac#gid=0
2021-04-18,2021-04-21,ABC,The Washington Post,0,Biden,Do you approve or disapprove of the way Biden is handling the coronavirus pandemic?,a,R,241.68,33.0,62.0,https://docs.google.com/spreadsheets/d/1BbkcED-Q1VWBxMlLdQ0oY99rUquaw3ZOloxfdgV5pAA/edit?ts=608220ac#gid=0
2021-04-18,2021-04-21,ABC,The Washington Post,0,Biden,Do you approve or disapprove of the way Biden is handling the coronavirus pandemic?,a,I,352.45,63.0,31.0,https://docs.google.com/spreadsheets/d/1BbkcED-Q1VWBxMlLdQ0oY99rUquaw3ZOloxfdgV5pAA/edit?ts=608220ac#gid=0
2021-04-17,2021-04-20,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,R,383.0,23.0,69.0,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf
2021-04-17,2021-04-20,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,D,513.0,86.0,10.0,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf
2021-04-17,2021-04-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,R,278.0,23.0,71.0,https://americanresearchgroup.com/economy/
2021-04-17,2021-04-20,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,all,1500.0,52.0,36.0,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf
2021-04-17,2021-04-20,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,419.0,47.0,41.0,https://docs.cdn.yougov.com/e89wuts0a9/econTabReport.pdf
2021-04-17,2021-04-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,all,988.0,65.0,31.0,https://americanresearchgroup.com/economy/
2021-04-17,2021-04-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,D,363.0,97.0,1.0,https://americanresearchgroup.com/economy/
2021-04-17,2021-04-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",rv,I,347.0,61.0,32.0,https://americanresearchgroup.com/economy/
2021-04-17,2021-04-20,American Research Group,,0,Biden,"Do you approve or disapprove of the way Joe Biden is handling the coronavirus outbreak?

",a,all,1100.0,64.0,31.0,https://americanresearchgroup.com/economy/
2021-04-17,2021-04-20,NBC,,0,Biden,"Now, for each of the following please tell me if you approve or disapprove of President Biden's handling of each item.",a,all,1000.0,69.0,27.0,https://www.documentcloud.org/documents/20690434-210098-nbc-news-april-poll-4-25-21-release
2021-04-15,2021-04-20,Change Research,,0,Biden,Do you approve or disapprove of the job Joe Biden is doing handling each of the following issues: The coronavirus,rv,all,1025.0,59.0,41.0,https://twitter.com/ChangePolls/status/1387419571510992899
2021-04-12,2021-04-16,Ipsos,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,a,I,468.0,61.0,30.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf
2021-04-12,2021-04-16,Ipsos,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,a,D,2070.0,90.0,8.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf
2021-04-12,2021-04-16,Ipsos,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,a,R,1575.0,38.0,56.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf
2021-04-12,2021-04-16,Ipsos,,0,Biden,Do you approve or disapprove of the way Joe Biden is handling the following issues? The coronavirus pandemic,a,all,4423.0,64.0,29.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf
2021-04-12,2021-04-16,Ipsos,Reuters,0,Biden,Do you approve/disapprove of the way President Biden is handling the following.... coronavirus?,a,all,4423.0,65.0,29.0,https://www.reuters.com/article/us-usa-biden-poll/biden-fares-better-than-trump-over-his-first-100-days-reuters-ipsos-poll-idUSKBN2CE12O
2021-04-10,2021-04-13,YouGov,Economist,0,Biden,Do you approve or disapprove of the way Joe Biden is handling COVID-19?,a,I,425.0,46.0,40.0,https://docs.cdn.yougov.com/wvjmyy0dlk/econTabReport.pdf
