date_modeled,date_start,date_end,poll_subject,pollster,poll_grade,poll_type,poll_weight,poll_influence,poll_multi_version,population,party,sample_size,pct_approve,pct_disapprove,pct_approve_adjusted,pct_disapprove_adjusted,timestamp,poll_url
2021-01-05,2020-12-11,2020-12-17,Trump,Echelon Insights,,,0.75221748,0.29052609,False,lv,all,1000.0,40.0,55.0,40.135839,54.602038,08:55:22  5 Jan 2021,https://echeloninsights.com/in-the-news/december-omnibus-covid-19/
2021-01-05,2020-12-10,2020-12-16,Trump,UCLA Nationscape,,,0.48165145,0.18669652,False,a,D,2800.0,14.0,84.0,9.8202239,88.883839,08:55:10  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-12-10,2020-12-16,Trump,UCLA Nationscape,,,0.47310309,0.18936215,False,a,I,2300.0,25.0,55.0,30.613775,59.713063,08:55:13  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-12-10,2020-12-16,Trump,UCLA Nationscape,,,0.47310309,0.18364598,False,a,R,2300.0,76.0,21.0,79.471804,18.102423,08:55:17  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-12-10,2020-12-16,Trump,UCLA Nationscape,,,0.50936262,0.15646123,False,a,all,8000.0,38.0,57.0,37.79442,58.897995,08:55:22  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-12-13,2020-12-15,Trump,YouGov,B,,0.53788576,0.23565242,False,a,D,534.0,8.0,90.0,6.9254399,92.048629,08:55:10  5 Jan 2021,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf
2021-01-05,2020-12-15,2020-12-15,Trump,Data for Progress,B-,,0.80107144,0.38783021,False,a,D,541.0,14.84,82.83,13.263825,84.823434,08:55:10  5 Jan 2021,https://docs.google.com/spreadsheets/d/1xfWX85C4TLZfb3Og3NaOMpTUY5d3KCs-PMU3g1lQYyk/edit#gid=0
2021-01-05,2020-12-13,2020-12-15,Trump,YouGov,B,,0.58307012,0.26212183,False,a,I,599.0,34.0,52.0,32.493171,57.342424,08:55:13  5 Jan 2021,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf
2021-01-05,2020-12-13,2020-12-15,Trump,YouGov,B,,0.46383666,0.20450446,False,a,R,364.0,83.0,12.0,82.221062,13.338543,08:55:17  5 Jan 2021,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf
2021-01-05,2020-12-15,2020-12-15,Trump,Data for Progress,B-,,0.6570964,0.31812623,False,a,R,404.0,82.09,16.71,82.398517,16.223003,08:55:17  5 Jan 2021,https://docs.google.com/spreadsheets/d/1xfWX85C4TLZfb3Og3NaOMpTUY5d3KCs-PMU3g1lQYyk/edit#gid=0
2021-01-05,2020-12-13,2020-12-15,Trump,YouGov,B,,0.78291127,0.29036166,False,a,all,1500.0,38.0,54.0,37.946073,56.235995,08:55:22  5 Jan 2021,https://docs.cdn.yougov.com/srb1xo6a05/econTabReport.pdf
2021-01-05,2020-12-15,2020-12-15,Trump,Data for Progress,B-,,1.2038615,0.52541347,False,a,all,1122.0,43.52,52.93,42.765855,54.043542,08:55:22  5 Jan 2021,https://docs.google.com/spreadsheets/d/1xfWX85C4TLZfb3Og3NaOMpTUY5d3KCs-PMU3g1lQYyk/edit#gid=0
2021-01-05,2020-12-11,2020-12-14,Trump,Ipsos,B-,,0.42642525,0.14060699,False,a,all,1336.0,39.0,56.0,39.924063,55.590322,08:55:22  5 Jan 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_16_2020.pdf
2021-01-05,2020-12-09,2020-12-13,Trump,McLaughlin & Associates,C/D,,0.50375716,0.18274314,False,lv,D,370.0,20.0,80.0,18.318175,81.300619,08:55:10  5 Jan 2021,https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf
2021-01-05,2020-12-09,2020-12-13,Trump,McLaughlin & Associates,C/D,,0.41290233,0.15360778,False,lv,I,270.0,38.0,62.0,36.353743,62.054788,08:55:13  5 Jan 2021,https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf
2021-01-05,2020-12-09,2020-12-13,Trump,McLaughlin & Associates,C/D,,0.49557865,0.1797763,False,lv,R,360.0,82.0,18.0,81.11831,18.244798,08:55:17  5 Jan 2021,https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf
2021-01-05,2020-12-09,2020-12-13,Trump,McLaughlin & Associates,C/D,,0.80509329,0.24461779,False,lv,all,1000.0,47.0,53.0,44.674009,53.887882,08:55:22  5 Jan 2021,https://mclaughlinonline.com/pols/wp-content/uploads/2020/12/National-Monthly-December-For-Release-1.pdf
2021-01-05,2020-12-03,2020-12-09,Trump,UCLA Nationscape,,,0.36153254,0.06280118,False,a,D,2800.0,14.0,83.0,9.8202239,87.883839,08:55:10  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-12-06,2020-12-09,Trump,Fox News/Beacon Research/Shaw & Co. Research,A-,,0.93601881,0.25434078,False,rv,D,473.29,16.0,83.0,14.403986,84.177121,08:55:10  5 Jan 2021,https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-11-Release.pdf
2021-01-05,2020-12-03,2020-12-09,Trump,UCLA Nationscape,,,0.35690765,0.06754271,False,a,I,2300.0,24.0,55.0,29.613775,59.713063,08:55:13  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-12-06,2020-12-09,Trump,Fox News/Beacon Research/Shaw & Co. Research,A-,,0.26613873,0.07513313,False,rv,I,120.84,34.0,60.0,35.415876,58.516132,08:55:13  5 Jan 2021,https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-11-Release.pdf
2021-01-05,2020-12-03,2020-12-09,Trump,UCLA Nationscape,,,0.35690765,0.06215332,False,a,R,2300.0,73.0,24.0,76.471804,21.102423,08:55:17  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-12-06,2020-12-09,Trump,Fox News/Beacon Research/Shaw & Co. Research,A-,,0.83106363,0.22582172,False,rv,R,412.87,78.0,21.0,77.59731,20.850776,08:55:17  5 Jan 2021,https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-11-Release.pdf
2021-01-05,2020-12-03,2020-12-09,Trump,UCLA Nationscape,,,0.37614801,0.05862744,False,a,all,8000.0,37.0,59.0,36.79442,60.897995,08:55:22  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-12-06,2020-12-09,Trump,Fox News/Beacon Research/Shaw & Co. Research,A-,,1.7250017,0.4048391,False,rv,all,1007.0,44.0,55.0,41.863054,55.843573,08:55:22  5 Jan 2021,https://static.foxnews.com/foxnews.com/content/uploads/2020/12/Fox_December-6-9-2020_National_Topline_December-11-Release.pdf
2021-01-05,2020-12-06,2020-12-08,Trump,YouGov,B,,0.56762994,0.11848837,False,a,D,579.0,8.0,90.0,6.9254399,92.048629,08:55:10  5 Jan 2021,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf
2021-01-05,2020-12-06,2020-12-08,Trump,YouGov,B,,0.59116309,0.13406029,False,a,I,609.0,40.0,46.0,38.493171,51.342424,08:55:13  5 Jan 2021,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf
2021-01-05,2020-12-06,2020-12-08,Trump,YouGov,B,,0.3821741,0.08132907,False,a,R,306.0,82.0,14.0,81.221062,15.338543,08:55:17  5 Jan 2021,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf
2021-01-05,2020-12-02,2020-12-08,Trump,Ipsos,B-,,1.1629896,0.17555426,False,a,all,4419.0,37.0,59.0,37.924063,58.590322,08:55:22  5 Jan 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_10_2020.pdf
2021-01-05,2020-12-06,2020-12-08,Trump,YouGov,B,,0.77750408,0.12713728,False,a,all,1500.0,40.0,53.0,39.946073,55.235995,08:55:22  5 Jan 2021,https://docs.cdn.yougov.com/16pm5nhx8r/econTabReport.pdf
2021-01-05,2020-12-01,2020-12-07,Trump,Quinnipiac University,B+,,0.60381282,0.09823603,False,rv,D,303.18,3.0,96.0,5.1719735,93.495754,08:55:10  5 Jan 2021,https://poll.qu.edu/national/release-detail?ReleaseID=3685
2021-01-05,2020-12-01,2020-12-07,Trump,Quinnipiac University,B+,,0.60381282,0.09823603,False,rv,I,303.18,35.0,63.0,34.005106,62.845783,08:55:13  5 Jan 2021,https://poll.qu.edu/national/release-detail?ReleaseID=3685
2021-01-05,2020-12-01,2020-12-07,Trump,Quinnipiac University,B+,,0.5696698,0.0926812,False,rv,R,283.62,78.0,18.0,76.362938,19.26717,08:55:17  5 Jan 2021,https://poll.qu.edu/national/release-detail?ReleaseID=3685
2021-01-05,2020-12-01,2020-12-07,Trump,Quinnipiac University,B+,,1.5082018,0.24537364,False,rv,all,978.0,39.0,58.0,39.241672,57.186501,08:55:22  5 Jan 2021,https://poll.qu.edu/national/release-detail?ReleaseID=3685
2021-01-05,2020-12-01,2020-12-06,Trump,Marist College,A+,,1.9554026,0.31813002,False,rv,D,999.95,4.0,95.0,5.4510223,93.094346,08:55:10  5 Jan 2021,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3
2021-01-05,2020-12-04,2020-12-06,Trump,Morning Consult,B/C,,0.41089566,0.05137651,False,a,D,885.0,11.0,84.0,9.8517559,87.357237,08:55:10  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-12-01,2020-12-06,Trump,Marist College,A+,,1.9554026,0.31813002,False,rv,I,999.95,33.0,63.0,33.851276,61.406611,08:55:13  5 Jan 2021,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3
2021-01-05,2020-12-04,2020-12-06,Trump,Morning Consult,B/C,,0.36215555,0.05346656,False,a,I,642.0,36.0,55.0,38.099573,57.474956,08:55:13  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-12-01,2020-12-06,Trump,Marist College,A+,,1.9554026,0.31813002,False,rv,R,999.95,82.0,15.0,81.101348,15.854009,08:55:17  5 Jan 2021,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3
2021-01-05,2020-12-04,2020-12-06,Trump,Morning Consult,B/C,,0.37683141,0.04849971,False,a,R,673.0,80.0,16.0,81.342541,15.561658,08:55:17  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-12-01,2020-12-06,Trump,Marist College,A+,,2.0629211,0.33562251,False,a,all,1065.0,37.0,59.0,37.903923,57.860281,08:55:22  5 Jan 2021,http://maristpoll.marist.edu/wp-content/uploads/2020/12/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_202012071625.pdf#page=3
2021-01-05,2020-12-04,2020-12-06,Trump,Morning Consult,B/C,,0.46841404,0.05516684,False,a,all,2200.0,40.0,55.0,40.834368,56.550952,08:55:22  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/12/07133951/201213_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-11-26,2020-12-02,Trump,UCLA Nationscape,,,0.3297018,0.02200347,False,a,D,2800.0,15.0,84.0,10.820224,88.883839,08:55:10  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-26,2020-12-02,Trump,UCLA Nationscape,,,0.32577128,0.02183072,False,a,I,2300.0,25.0,58.0,30.613775,62.713063,08:55:13  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-26,2020-12-02,Trump,UCLA Nationscape,,,0.32577128,0.02183072,False,a,R,2300.0,72.0,25.0,75.471804,22.102423,08:55:17  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-26,2020-12-02,Trump,UCLA Nationscape,,,0.34208709,0.02253671,False,a,all,8000.0,38.0,58.0,37.79442,59.897995,08:55:22  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-30,2020-12-01,Trump,Ipsos,B-,,0.31504656,0.02506279,False,a,all,1113.0,36.0,61.0,36.924063,60.590322,08:55:22  5 Jan 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-12/2020_reuters_tracking_-_core_political_presidential_approval_tracker_12_02_2020.pdf
2021-01-05,2020-11-26,2020-11-29,Trump,Morning Consult,B/C,,0.35620905,0.01995122,False,a,D,814.0,10.0,85.0,8.8517559,88.357237,08:55:10  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-05,2020-11-26,2020-11-29,Trump,Morning Consult,B/C,,0.35839814,0.02138684,False,a,I,681.0,34.0,54.0,36.099573,56.474956,08:55:13  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-05,2020-11-26,2020-11-29,Trump,Morning Consult,B/C,,0.3661511,0.02123032,False,a,R,706.0,80.0,16.0,81.342541,15.561658,08:55:17  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-05,2020-11-26,2020-11-29,Trump,Morning Consult,B/C,,0.42710179,0.02268331,False,a,all,2200.0,40.0,53.0,40.834368,54.550952,08:55:22  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/30105909/2011106_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM.pdf
2021-01-05,2020-11-29,2020-11-25,Trump,UCLA Nationscape,,,0.33340047,0.01819912,False,a,D,2800.0,15.0,83.0,10.820224,87.883839,08:55:10  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-29,2020-11-25,Trump,UCLA Nationscape,,,0.3293125,0.01805943,False,a,I,2300.0,26.0,56.0,31.613775,60.713063,08:55:13  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-29,2020-11-25,Trump,UCLA Nationscape,,,0.3293125,0.01805943,False,a,R,2300.0,77.0,22.0,80.471804,19.102423,08:55:17  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-29,2020-11-25,Trump,UCLA Nationscape,,,0.34631186,0.01863,False,a,all,8000.0,39.0,56.0,38.79442,57.897995,08:55:22  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates
2021-01-05,2020-11-21,2020-11-24,Trump,YouGov,B,,0.57066104,0.01837492,False,rv,D,634.0,8.0,91.0,6.9254399,93.048629,08:55:10  5 Jan 2021,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf
2021-01-05,2020-11-21,2020-11-24,Trump,YouGov,B,,0.47646754,0.01596821,False,rv,I,481.0,45.0,51.0,43.493171,56.342424,08:55:13  5 Jan 2021,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf
2021-01-05,2020-11-21,2020-11-24,Trump,YouGov,B,,0.42265243,0.01447342,False,rv,R,378.0,86.0,12.0,85.221062,13.338543,08:55:17  5 Jan 2021,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf
2021-01-05,2020-11-21,2020-11-24,Trump,YouGov,B,,0.73586831,0.01994182,False,rv,all,1500.0,42.0,56.0,41.946073,58.235995,08:55:22  5 Jan 2021,https://docs.cdn.yougov.com/jy5um9f1tw/econTabReport.pdf
2021-01-05,2020-11-19,2020-11-23,Trump,Morning Consult,B/C,,0.3535467,0.00839995,False,a,D,841.0,7.0,90.0,5.8517559,93.357237,08:55:10  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-11-19,2020-11-23,Trump,Morning Consult,B/C,,0.34814962,0.0089191,False,a,I,694.0,32.0,56.0,34.099573,58.474956,08:55:13  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-11-19,2020-11-23,Trump,Morning Consult,B/C,,0.33114193,0.00804594,False,a,R,665.0,84.0,14.0,85.342541,13.561658,08:55:17  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-11-19,2020-11-23,Trump,Morning Consult,B/C,,0.40380365,0.00913081,False,a,all,2200.0,38.0,56.0,38.834368,57.550952,08:55:22  5 Jan 2021,https://assets.morningconsult.com/wp-uploads/2020/11/24152942/201193_crosstabs_CORONAVIRUS_CONTENT_Adults_v1_LM-1.pdf
2021-01-05,2020-11-13,2020-11-21,Trump,Ipsos,B-,,0.67508204,0.00274304,False,a,all,2016.0,38.0,60.0,38.924063,59.590322,08:55:22  5 Jan 2021,https://www.americansurveycenter.org/wp-content/uploads/2020/12/APS-November-2020-Topline-Questionnaire.pdf
2021-01-05,2020-11-17,2020-11-20,Trump,American Research Group,B,,0.62592159,0.01247704,False,a,D,360.0,2.0,93.0,4.2875965,92.349684,08:55:10  5 Jan 2021,https://americanresearchgroup.com/economy/
2021-01-05,2020-11-17,2020-11-20,Trump,American Research Group,B,,0.58813962,0.01171986,False,a,I,333.0,33.0,60.0,33.220221,60.483956,08:55:13  5 Jan 2021,https://americanresearchgroup.com/economy/
2021-01-05,2020-11-17,2020-11-20,Trump,American Research Group,B,,0.54310614,0.01101186,False,a,R,299.0,85.0,11.0,85.235479,12.130858,08:55:17  5 Jan 2021,https://americanresearchgroup.com/economy/
2021-01-05,2020-11-16,2020-11-20,Trump,Echelon Insights,,,0.72188545,0.0081966,False,lv,all,1001.0,40.0,57.0,40.135839,56.602038,08:55:22  5 Jan 2021,https://echeloninsights.com/in-the-news/november-omnibus-covid-19/
2021-01-05,2020-11-17,2020-11-20,Trump,American Research Group,B,,1.287408,0.02345234,False,a,all,1100.0,37.0,57.0,39.424993,56.165527,08:55:22  5 Jan 2021,https://americanresearchgroup.com/economy/
2021-01-05,2020-11-17,2020-11-19,Trump,Harris Insights & Analytics,C,,0.84159696,0.011193,False,rv,D,816.0,16.0,84.0,10.428176,88.300907,08:55:10  5 Jan 2021,https://harvardharrispoll.com/wp-content/uploads/2020/11/HHP_November2020_Crosstabs_RV.pdf
2021-01-05,2020-11-17,2020-11-19,Trump,Harris Insights & Analytics,C,,0.6844866,0.00914006,False,rv,I,546.0,44.0,56.0,40.384804,55.609514,08:55:13  5 Jan 2021,https://harvardharrispoll.com/wp-content/uploads/2020/11/HHP_November2020_Crosstabs_RV.pdf
2021-01-05,2020-11-17,2020-11-19,Trump,Harris Insights & Analytics,C,,0.83453811,0.01121162,False,rv,R,794.0,76.0,24.0,77.619136,20.641494,08:55:17  5 Jan 2021,https://harvardharrispoll.com/wp-content/uploads/2020/11/HHP_November2020_Crosstabs_RV.pdf
2021-01-05,2020-11-17,2020-11-19,Trump,Harris Insights & Analytics,C,,1.1767289,0.01512774,False,rv,all,2205.0,45.0,55.0,41.921395,55.04599,08:55:22  5 Jan 2021,https://harvardharrispoll.com/wp-content/uploads/2020/11/HHP_November2020_Crosstabs_RV.pdf
2021-01-05,2020-11-12,2020-11-18,Trump,UCLA Nationscape,,,0.36079727,0.0,False,a,D,2800.0,13.0,84.0,8.8202239,88.883839,08:55:10  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-11-12,2020-11-18,Trump,UCLA Nationscape,,,0.35559719,0.0,False,a,I,2300.0,23.0,58.0,28.613775,62.713063,08:55:13  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-11-12,2020-11-18,Trump,UCLA Nationscape,,,0.35559719,0.0,False,a,R,2300.0,74.0,22.0,77.471804,19.102423,08:55:17  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-11-12,2020-11-18,Trump,UCLA Nationscape,,,0.37744547,0.0,False,a,all,8000.0,38.0,56.0,37.79442,57.897995,08:55:22  5 Jan 2021,https://www.voterstudygroup.org/covid-19-updates#
2021-01-05,2020-11-13,2020-11-17,Trump,Ipsos,B-,,0.77192392,0.0,False,a,D,598.0,12.0,87.0,11.678566,86.677707,08:55:10  5 Jan 2021,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-11/topline_reuters_post_election_survey_11_18_2020.pdf
